timestamp,latitude (dd),longitude (dd),altitude (m),ground speed (m/s),deltaTime (s),vertical speed (m/s),apparent velocity (m/s),,,,,,,,,,
10/18/2025 12:33,39.54970833,-102.0606067,10929.7,50.56470076,1,-22.2,55.22344577,,,,,,,,,,
10/18/2025 12:33,39.54938167,-102.06022,10912.8,50.84250052,1,-16.9,53.57769927,,,,,,,,,,
10/18/2025 12:33,39.549065,-102.05986,10902.3,47.19509256,1,-10.5,48.34900994,,,,,,,,,,
10/18/2025 12:33,39.548735,-102.0594567,10904.1,46.39770436,1,1.8,46.43260675,,,,,,,,,,
10/18/2025 12:33,39.54842333,-102.0590583,10904.6,45.19904984,1,0.5,45.2018153,,,,,,,,,,
10/18/2025 12:33,39.54813333,-102.0586567,10906.4,47.57063668,1,1.8,47.60467912,,,,,,,,,,
10/18/2025 12:33,39.54781667,-102.05824,10905.2,54.23268648,1,-1.2,54.24596098,,,,,,,,,,
10/18/2025 12:33,39.547485,-102.0578233,10887.3,55.68341856,1,-17.9,58.48976921,,,,,,,,,,
10/18/2025 12:33,39.547115,-102.0574017,10876.3,53.41986496,1,-11,54.54064514,,,,,,,,,,
10/18/2025 12:33,39.54677,-102.056985,10864,52.19548824,1,-12.3,53.62517126,,,,,,,,,,
10/18/2025 12:33,39.54649,-102.0565633,10845.3,49.93193464,1,-18.7,53.31874058,,,,,,,,,,
10/18/2025 12:33,39.54626667,-102.0560433,10816.4,52.95172092,1,-28.9,60.32490985,,,,,,,,,,
10/18/2025 12:33,39.545955,-102.0555867,10797.9,55.03521912,1,-18.5,58.06139288,,,,,,,,,,
10/18/2025 12:33,39.54560167,-102.05515,10781.8,53.13177632,1,-16.1,55.51752566,,,,,,,,,,
10/18/2025 12:33,39.54536167,-102.0547917,10760.9,44.79778352,1,-20.9,49.43330262,,,,,,,,,,
10/18/2025 12:33,39.54515333,-102.0543733,10735.6,45.45627184,1,-25.3,52.02271282,,,,,,,,,,
10/18/2025 12:33,39.54499833,-102.053965,10710,45.48199404,1,-25.6,52.19168307,,,,,,,,,,
10/18/2025 12:33,39.54479167,-102.0535133,10688.5,49.3094574,1,-21.5,53.79286746,,,,,,,,,,
10/18/2025 12:33,39.54448,-102.0530567,10693.7,50.53897856,1,5.2,50.80579055,,,,,,,,,,
10/18/2025 12:33,39.54418667,-102.0526367,10679.4,51.76849972,1,-14.3,53.70723939,,,,,,,,,,
10/18/2025 12:33,39.54384667,-102.0522683,10666.4,50.3126232,1,-13,51.96498873,,,,,,,,,,
10/18/2025 12:33,39.54356,-102.0519633,10647.1,44.93153896,1,-19.3,48.90125963,,,,,,,,,,
10/18/2025 12:33,39.54326833,-102.0516133,10635.1,43.26988484,1,-12,44.90303925,,,,,,,,,,
10/18/2025 12:33,39.54299833,-102.0513117,10632.3,41.24811992,1,-2.8,41.34304533,,,,,,,,,,
10/18/2025 12:33,39.542775,-102.05096,10621.2,40.8725758,1,-11.1,42.35300996,,,,,,,,,,
10/18/2025 12:33,39.54261167,-102.05055,10597.6,44.72576136,1,-23.6,50.57028504,,,,,,,,,,
10/18/2025 12:33,39.54241167,-102.0501317,10584.4,46.65492636,1,-13.2,48.48630893,,,,,,,,,,
10/18/2025 12:34,39.54212667,-102.0497,10585.8,49.40720176,1,1.4,49.42703295,,,,,,,,,,
10/18/2025 12:34,39.54181833,-102.0493167,10574.9,48.14166952,1,-10.9,49.36021013,,,,,,,,,,
10/18/2025 12:34,39.54151167,-102.0489633,10564.4,44.36050612,1,-10.5,45.58623151,,,,,,,,,,
10/18/2025 12:34,39.54129167,-102.0486483,10543.1,38.36723352,1,-21.3,43.88319277,,,,,,,,,,
10/18/2025 12:34,39.54112,-102.04828,10503.8,42.15354136,1,-39.3,57.63168442,,,,,,,,,,
10/18/2025 12:34,39.54069667,-102.0474633,10455.7,49.87020136,2,-24.05,55.36641115,,,,,,,,,,
10/18/2025 12:34,39.54038833,-102.0471017,10441.9,48.29085828,1,-13.8,50.22396832,,,,,,,,,,
10/18/2025 12:34,39.540075,-102.0467433,10448.1,45.5025718,1,6.2,45.92302299,,,,,,,,,,
10/18/2025 12:34,39.53979833,-102.0464117,10437.4,40.41472064,1,-10.7,41.80717216,,,,,,,,,,
10/18/2025 12:34,39.53955167,-102.0460983,10420.8,38.5575778,1,-16.6,41.97912345,,,,,,,,,,
10/18/2025 12:34,39.53928667,-102.0457817,10415.2,38.23347808,1,-5.6,38.64141361,,,,,,,,,,
10/18/2025 12:34,39.53911667,-102.0454583,10404.3,38.43925568,1,-10.9,39.95480418,,,,,,,,,,
10/18/2025 12:34,39.53891167,-102.045075,10381.7,46.49030428,1,-22.6,51.69244038,,,,,,,,,,
10/18/2025 12:34,39.53865,-102.0446917,10367.4,48.05935848,1,-14.3,50.14171853,,,,,,,,,,
10/18/2025 12:34,39.53836667,-102.0443033,10348.3,48.84131336,1,-19.1,52.44314913,,,,,,,,,,
10/18/2025 12:34,39.53803333,-102.0439317,10345.1,48.57380248,1,-3.2,48.67909497,,,,,,,,,,
10/18/2025 12:34,39.53735167,-102.0432,10338.8,45.80609376,2,-3.15,45.91427584,,,,,,,,,,
10/18/2025 12:34,39.537105,-102.0428283,10330.1,39.21092168,1,-8.7,40.16449152,,,,,,,,,,
10/18/2025 12:34,39.53692,-102.0424367,10316.8,42.42619668,1,-13.3,44.4620306,,,,,,,,,,
10/18/2025 12:34,39.53671167,-102.042005,10300.9,47.6632366,1,-15.9,50.24533932,,,,,,,,,,
10/18/2025 12:34,39.53647333,-102.0415917,10291.4,46.31024888,1,-9.5,47.27461424,,,,,,,,,,
10/18/2025 12:34,39.536205,-102.0412333,10281.9,43.2647404,1,-9.5,44.29545983,,,,,,,,,,
10/18/2025 12:34,39.53597833,-102.04091,10268,37.41551212,1,-13.9,39.91403947,,,,,,,,,,
10/18/2025 12:34,39.53579667,-102.0405483,10249.7,41.3355754,1,-18.3,45.20530714,,,,,,,,,,
10/18/2025 12:34,39.53554167,-102.0401383,10249.5,45.20933872,1,-0.2,45.2097811,,,,,,,,,,
10/18/2025 12:34,39.53527,-102.03972,10248.5,46.74752628,1,-1,46.75822081,,,,,,,,,,
10/18/2025 12:34,39.53499,-102.0393083,10244.8,48.28571384,1,-3.7,48.42726671,,,,,,,,,,
10/18/2025 12:34,39.53470167,-102.0389383,10239.5,45.9398492,1,-5.3,46.24456449,,,,,,,,,,
10/18/2025 12:34,39.53442167,-102.0386083,10235,40.11634312,1,-4.5,40.36794502,,,,,,,,,,
10/18/2025 12:34,39.53418833,-102.0381283,10205.3,40.13177644,1,-29.7,49.92644069,,,,,,,,,,
10/18/2025 12:34,39.53409667,-102.037785,10189.9,41.4641864,1,-15.4,44.23164878,,,,,,,,,,
10/18/2025 12:34,39.533865,-102.037405,10170.3,47.2774036,1,-19.6,51.17922324,,,,,,,,,,
10/18/2025 12:34,39.53357833,-102.037015,10162.2,48.57380248,1,-8.1,49.24453561,,,,,,,,,,
10/18/2025 12:34,39.533305,-102.0367017,10147.4,43.42421804,1,-14.8,45.87703905,,,,,,,,,,
10/18/2025 12:34,39.53306333,-102.0364283,10146.3,38.58844444,1,-1.1,38.60411952,,,,,,,,,,
10/18/2025 12:34,39.53286,-102.0360883,10143,37.7087452,1,-3.3,37.852866,,,,,,,,,,
10/18/2025 12:34,39.53267167,-102.0357333,10136.5,37.71903408,1,-6.5,38.27499878,,,,,,,,,,
10/18/2025 12:34,39.53253,-102.035365,10122.8,42.56509656,1,-13.7,44.71551683,,,,,,,,,,
10/18/2025 12:34,39.53228,-102.0349967,10122.2,44.87495012,1,-0.6,44.87896109,,,,,,,,,,
10/18/2025 12:34,39.532045,-102.0345983,10113.6,41.20181996,1,-8.6,42.0897846,,,,,,,,,,
10/18/2025 12:34,39.53187833,-102.03426,10092.4,35.57894704,1,-21.2,41.41619819,,,,,,,,,,
10/18/2025 12:34,39.53174667,-102.0338283,10069.8,39.612188,1,-22.6,45.60576102,,,,,,,,,,
10/18/2025 12:34,39.531545,-102.0333967,10064.4,43.28531816,1,-5.4,43.62085245,,,,,,,,,,
10/18/2025 12:34,39.53133333,-102.033065,10053.9,44.22675068,1,-10.5,45.45608293,,,,,,,,,,
10/18/2025 12:34,39.53109167,-102.03265,10041.2,42.77087416,1,-12.7,44.6165628,,,,,,,,,,
10/18/2025 12:34,39.53086167,-102.0322833,10029.4,36.41234632,1,-11.8,38.27661119,,,,,,,,,,
10/18/2025 12:34,39.53075,-102.0320083,10008.3,33.33082676,1,-21.1,39.44811798,,,,,,,,,,
10/18/2025 12:34,39.53062833,-102.0316333,9990.1,39.05658848,1,-18.2,43.0889441,,,,,,,,,,
10/18/2025 12:34,39.53045,-102.0312367,9974.2,42.49821884,1,-15.9,45.37519812,,,,,,,,,,
10/18/2025 12:34,39.53024667,-102.0309133,9956.8,39.86426556,1,-17.4,43.49620292,,,,,,,,,,
10/18/2025 12:34,39.53003667,-102.0306333,9936.8,34.75583664,1,-20,40.09947856,,,,,,,,,,
10/18/2025 12:34,39.52987333,-102.0303383,9912.7,31.15987308,1,-24.1,39.39222881,,,,,,,,,,
10/18/2025 12:34,39.529775,-102.0300583,9884.3,31.6640282,1,-28.4,42.53434708,,,,,,,,,,
10/18/2025 12:34,39.529685,-102.0296817,9864.6,36.5769684,1,-19.7,41.54473032,,,,,,,,,,
10/18/2025 12:34,39.52955667,-102.0292817,9842.3,40.16778752,1,-22.3,45.94280307,,,,,,,,,,
10/18/2025 12:34,39.52938167,-102.028865,9821.5,42.27186348,1,-20.8,47.11210505,,,,,,,,,,
10/18/2025 12:34,39.529155,-102.02849,9822.4,40.27582076,1,0.9,40.28587517,,,,,,,,,,
10/18/2025 12:34,39.52894167,-102.0281283,9810.7,38.57301112,1,-11.7,40.30840095,,,,,,,,,,
10/18/2025 12:35,39.52874167,-102.0278333,9797.6,33.3616934,1,-13.1,35.84149253,,,,,,,,,,
10/18/2025 12:35,39.52858,-102.027555,9781.7,29.44677456,1,-15.9,33.46524364,,,,,,,,,,
10/18/2025 12:35,39.52849667,-102.027265,9761.8,29.18440812,1,-19.9,35.32335881,,,,,,,,,,
10/18/2025 12:35,39.52841167,-102.0269283,9743.6,34.30312592,1,-18.2,38.8322604,,,,,,,,,,
10/18/2025 12:35,39.52829333,-102.026575,9728.9,37.55955644,1,-14.7,40.33373625,,,,,,,,,,
10/18/2025 12:35,39.52812833,-102.0262317,9713.2,37.11199016,1,-15.7,40.29627543,,,,,,,,,,
10/18/2025 12:35,39.52793667,-102.0259317,9700.3,33.181638,1,-12.9,35.60099859,,,,,,,,,,
10/18/2025 12:35,39.52772667,-102.0256417,9705.6,31.24218412,1,5.3,31.68854791,,,,,,,,,,
10/18/2025 12:35,39.52758667,-102.0253433,9705.4,30.01266296,1,-0.2,30.01332934,,,,,,,,,,
10/18/2025 12:35,39.52748167,-102.0250183,9691.2,33.36683784,1,-14.2,36.26273387,,,,,,,,,,
10/18/2025 12:35,39.52736333,-102.0246517,9677,36.99366804,1,-14.2,39.62538927,,,,,,,,,,
10/18/2025 12:35,39.52719833,-102.0242883,9673.5,37.4772454,1,-3.5,37.6403231,,,,,,,,,,
10/18/2025 12:35,39.52704167,-102.02393,9662.4,34.853581,1,-11.1,36.57843775,,,,,,,,,,
10/18/2025 12:35,39.52687667,-102.023625,9650.5,29.58567444,1,-11.9,31.88921655,,,,,,,,,,
10/18/2025 12:35,39.52681167,-102.0233433,9625.8,27.7028094,1,-24.7,37.11516737,,,,,,,,,,
10/18/2025 12:35,39.52674833,-102.0230283,9607,33.88642628,1,-18.8,38.75215976,,,,,,,,,,
10/18/2025 12:35,39.52664667,-102.0226783,9589,37.08626796,1,-18,41.22367367,,,,,,,,,,
10/18/2025 12:35,39.52647167,-102.0223367,9577.2,37.2714678,1,-11.8,39.09478625,,,,,,,,,,
10/18/2025 12:35,39.52625167,-102.0219967,9577.1,37.46181208,1,-0.1,37.46194555,,,,,,,,,,
10/18/2025 12:35,39.52604,-102.0216533,9574.3,36.3197464,1,-2.8,36.42751678,,,,,,,,,,
10/18/2025 12:35,39.525915,-102.0213183,9556.7,32.83696052,1,-17.6,37.25622064,,,,,,,,,,
10/18/2025 12:35,39.52582667,-102.02096,9538,34.91531428,1,-18.7,39.60769081,,,,,,,,,,
10/18/2025 12:35,39.52572667,-102.020565,9518.8,38.54728892,1,-19.2,43.06429476,,,,,,,,,,
10/18/2025 12:35,39.525605,-102.0201817,9498.9,38.69647768,1,-19.9,43.51353105,,,,,,,,,,
10/18/2025 12:35,39.52545333,-102.01984,9481.5,36.41749076,1,-17.4,40.36079327,,,,,,,,,,
10/18/2025 12:35,39.52528333,-102.019545,9465.8,33.74238196,1,-15.7,37.21610324,,,,,,,,,,
10/18/2025 12:35,39.52510167,-102.0192633,9455.6,32.35338316,1,-10.2,33.9231691,,,,,,,,,,
10/18/2025 12:35,39.52490167,-102.018985,9452.1,30.995251,1,-3.5,31.19223597,,,,,,,,,,
10/18/2025 12:35,39.524785,-102.0187183,9436.8,28.13494236,1,-15.3,32.02600477,,,,,,,,,,
10/18/2025 12:35,39.52468333,-102.0184083,9421.5,34.71982556,1,-15.3,37.94148504,,,,,,,,,,
10/18/2025 12:35,39.52454167,-102.018075,9403.5,35.94934672,1,-18,40.20392431,,,,,,,,,,
10/18/2025 12:35,39.52435833,-102.0177717,9387.9,33.22279352,1,-15.6,36.70305177,,,,,,,,,,
10/18/2025 12:35,39.52418167,-102.0174983,9376.1,28.87059728,1,-11.8,31.18896259,,,,,,,,,,
10/18/2025 12:35,39.52407333,-102.0172383,9357.4,27.41472076,1,-18.7,33.18519119,,,,,,,,,,
10/18/2025 12:35,39.52397,-102.0169267,9341.4,32.66204956,1,-16,36.37044791,,,,,,,,,,
10/18/2025 12:35,39.52384667,-102.01657,9326.1,36.41234632,1,-15.3,39.49618924,,,,,,,,,,
10/18/2025 12:35,39.523695,-102.016195,9315.8,37.77047848,1,-10.3,39.14970044,,,,,,,,,,
10/18/2025 12:35,39.52352,-102.015845,9300.7,36.08310216,1,-15.1,39.11521777,,,,,,,,,,
10/18/2025 12:35,39.52333,-102.0155617,9285.8,31.36050624,1,-14.9,34.72018651,,,,,,,,,,
10/18/2025 12:35,39.52315833,-102.0153233,9270.5,28.62366416,1,-15.3,32.45618816,,,,,,,,,,
10/18/2025 12:35,39.52299833,-102.0151033,9252.6,29.15868592,1,-17.9,34.21460163,,,,,,,,,,
10/18/2025 12:35,39.52281,-102.0148383,9241.4,35.3165806,1,-11.2,37.04997794,,,,,,,,,,
10/18/2025 12:35,39.52261833,-102.0145067,9228.7,37.83221176,1,-12.7,39.9069699,,,,,,,,,,
10/18/2025 12:35,39.52247333,-102.0141783,9215.9,30.93351772,1,-12.8,33.47719401,,,,,,,,,,
10/18/2025 12:35,39.52233333,-102.013915,9202.2,27.0597544,1,-13.7,30.33018807,,,,,,,,,,
10/18/2025 12:35,39.52215,-102.013675,9189.2,32.35338316,1,-13,34.86748345,,,,,,,,,,
10/18/2025 12:35,39.521945,-102.0133817,9175.7,38.21290032,1,-13.5,40.52746909,,,,,,,,,,
10/18/2025 12:35,39.52175667,-102.013025,9156.8,38.197467,1,-18.9,42.61756076,,,,,,,,,,
10/18/2025 12:35,39.52162667,-102.0126967,9137.9,31.24218412,1,-18.9,36.51416258,,,,,,,,,,
10/18/2025 12:35,39.52149833,-102.0124233,9120.3,27.36327636,1,-17.6,32.53473364,,,,,,,,,,
10/18/2025 12:35,39.52134,-102.012175,9098.5,31.93668352,1,-21.8,38.66770945,,,,,,,,,,
10/18/2025 12:35,39.52111833,-102.0119083,9083.9,37.22516784,1,-14.6,39.98591153,,,,,,,,,,
10/18/2025 12:35,39.52091,-102.01158,9068.9,39.05658848,1,-15,41.83798637,,,,,,,,,,
10/18/2025 12:35,39.52073,-102.011215,9054.5,36.52037956,1,-14.4,39.25682263,,,,,,,,,,
10/18/2025 12:35,39.520585,-102.0108833,9040.3,31.05183984,1,-14.2,34.14464464,,,,,,,,,,
10/18/2025 12:35,39.52043,-102.0106117,9025.4,28.90660836,1,-14.9,32.52079345,,,,,,,,,,
10/18/2025 12:35,39.52023167,-102.0103517,9010.2,34.43173692,1,-15.2,37.6375412,,,,,,,,,,
10/18/2025 12:35,39.52001,-102.01004,8993.9,38.99999964,1,-16.3,42.26925563,,,,,,,,,,
10/18/2025 12:35,39.51982,-102.00969,8978.1,36.00593556,1,-15.8,39.32006352,,,,,,,,,,
10/18/2025 12:35,39.51966167,-102.00937,8964.1,30.49624032,1,-14,33.55623152,,,,,,,,,,
10/18/2025 12:36,39.519495,-102.009105,8949.6,29.58567444,1,-14.5,32.94786992,,,,,,,,,,
10/18/2025 12:36,39.519285,-102.0088583,8935.1,35.02849196,1,-14.5,37.91101751,,,,,,,,,,
10/18/2025 12:36,39.519045,-102.0085633,8920.4,39.60704356,1,-14.7,42.24698687,,,,,,,,,,
10/18/2025 12:36,39.51882,-102.0082183,8905.7,39.07716624,1,-14.7,41.7506278,,,,,,,,,,
10/18/2025 12:36,39.51864167,-102.0078933,8889.9,31.9469724,1,-15.8,35.64055338,,,,,,,,,,
10/18/2025 12:36,39.51846667,-102.0076233,8873.9,29.69885212,1,-16,33.73457895,,,,,,,,,,
10/18/2025 12:36,39.518255,-102.0073833,8858.4,34.12307052,1,-15.5,37.47844636,,,,,,,,,,
10/18/2025 12:36,39.51801333,-102.007105,8843.6,39.62247688,1,-14.8,42.29634351,,,,,,,,,,
10/18/2025 12:36,39.51777333,-102.006765,8827.4,40.81084252,1,-16.2,43.90859673,,,,,,,,,,
10/18/2025 12:36,39.517575,-102.0064,8810.9,37.96082276,1,-16.5,41.39171493,,,,,,,,,,
10/18/2025 12:36,39.51741167,-102.0060617,8795.1,33.3874156,1,-15.8,36.93723759,,,,,,,,,,
10/18/2025 12:36,39.517255,-102.005775,8779.4,29.82231868,1,-15.7,33.70253242,,,,,,,,,,
10/18/2025 12:36,39.51706667,-102.00553,8764.4,31.49426168,1,-15,34.88392923,,,,,,,,,,
10/18/2025 12:36,39.51683833,-102.0052717,8748.3,37.92481168,1,-16.1,41.20074442,,,,,,,,,,
10/18/2025 12:36,39.51660667,-102.0049583,8731.8,38.9434108,1,-16.5,42.29467159,,,,,,,,,,
10/18/2025 12:36,39.51641333,-102.0046417,8716.5,32.79066056,1,-15.3,36.18449143,,,,,,,,,,
10/18/2025 12:36,39.516225,-102.004375,8700.9,31.0981398,1,-15.6,34.79158374,,,,,,,,,,
10/18/2025 12:36,39.516,-102.0041233,8684.2,37.31262332,1,-16.7,40.87935737,,,,,,,,,,
10/18/2025 12:36,39.51574833,-102.0038233,8668.9,40.90344244,1,-15.3,43.67129038,,,,,,,,,,
10/18/2025 12:36,39.51551,-102.0034767,8653.2,41.04748676,1,-15.7,43.94753883,,,,,,,,,,
10/18/2025 12:36,39.51530333,-102.0031133,8639,38.39810016,1,-14.2,40.93963966,,,,,,,,,,
10/18/2025 12:36,39.515125,-102.0027717,8625.8,33.9790262,1,-13.2,36.45290416,,,,,,,,,,
10/18/2025 12:36,39.51490833,-102.0024683,8631,31.36565068,1,5.2,31.79377364,,,,,,,,,,
10/18/2025 12:36,39.5147,-102.0022033,8615.4,36.57182396,1,-15.6,39.7600089,,,,,,,,,,
10/18/2025 12:36,39.51444167,-102.0019183,8600.9,41.21725328,1,-14.5,43.69338586,,,,,,,,,,
10/18/2025 12:36,39.51398667,-102.0012367,8572.2,34.61693676,2,-14.35,37.47338803,,,,,,,,,,
10/18/2025 12:36,39.51378167,-102.0009533,8558.1,33.65492648,1,-14.1,36.48923233,,,,,,,,,,
10/18/2025 12:36,39.51353333,-102.0006917,8542.8,39.96715436,1,-15.3,42.79560056,,,,,,,,,,
10/18/2025 12:36,39.51299333,-102.00001,8512.9,44.3193506,2,-14.95,46.77293381,,,,,,,,,,
10/18/2025 12:36,39.51275,-101.9996233,8499.1,43.7020178,1,-13.8,45.82909949,,,,,,,,,,
10/18/2025 12:36,39.51251833,-101.9992333,8486.2,42.36960784,1,-12.9,44.28988224,,,,,,,,,,
10/18/2025 12:36,39.512295,-101.9988683,8474.2,39.31895492,1,-12,41.10936896,,,,,,,,,,
10/18/2025 12:36,39.512075,-101.9985467,8461.4,36.33003528,1,-12.8,38.51897537,,,,,,,,,,
10/18/2025 12:36,39.511825,-101.9982667,8448.3,38.57301112,1,-13.1,40.73680384,,,,,,,,,,
10/18/2025 12:36,39.511535,-101.9979833,8434.7,44.28333952,1,-13.6,46.32466038,,,,,,,,,,
10/18/2025 12:36,39.51122167,-101.9976567,8420.7,47.38543684,1,-14,49.41031901,,,,,,,,,,
10/18/2025 12:36,39.510915,-101.9972833,8407.8,47.66838104,1,-12.9,49.3830391,,,,,,,,,,
10/18/2025 12:36,39.51040333,-101.9965467,8394,38.09972264,2,-6.9,38.71948948,,,,,,,,,,
10/18/2025 12:36,39.51014333,-101.9962517,8368.4,40.04432096,1,-25.6,47.52796694,,,,,,,,,,
10/18/2025 12:36,39.50983667,-101.99595,8354.5,46.49544872,1,-13.9,48.52872089,,,,,,,,,,
10/18/2025 12:36,39.50918333,-101.9952,8329.1,49.13969088,2,-12.7,50.75430248,,,,,,,,,,
10/18/2025 12:36,39.50890167,-101.9947917,8317.2,45.5797384,1,-11.9,47.10756365,,,,,,,,,,
10/18/2025 12:36,39.50839833,-101.9940967,8292.5,38.77878872,2,-12.35,40.69787408,,,,,,,,,,
10/18/2025 12:36,39.50811167,-101.99381,8279.3,42.61139652,1,-13.2,44.60909227,,,,,,,,,,
10/18/2025 12:36,39.507785,-101.9934967,8266.6,48.3062916,1,-12.7,49.94785089,,,,,,,,,,
10/18/2025 12:36,39.50746,-101.9931183,8253.1,49.76216812,1,-13.5,51.56087059,,,,,,,,,,
10/18/2025 12:36,39.50716833,-101.99271,8240.8,46.61377084,1,-12.3,48.20926915,,,,,,,,,,
10/18/2025 12:36,39.50691167,-101.99234,8228.4,39.85912112,1,-12.4,41.74337716,,,,,,,,,,
10/18/2025 12:36,39.50664167,-101.99203,8215.7,40.8211314,1,-12.7,42.75107915,,,,,,,,,,
10/18/2025 12:37,39.49982667,-101.9842617,7933.1,42.86861852,23,-12.28695652,44.59470545,,,,,,,,,,
10/18/2025 12:37,39.499495,-101.9839567,7921.7,47.73525876,1,-11.4,49.07764184,,,,,,,,,,
10/18/2025 12:37,39.499175,-101.9835917,7909.7,47.61693664,1,-12,49.10572935,,,,,,,,,,
10/18/2025 12:37,39.49644167,-101.9803433,7811.4,43.74831776,9,-10.92222222,45.09113267,,,,,,,,,,
10/18/2025 12:37,39.496185,-101.9800017,7799.8,39.13375508,1,-11.6,40.8167954,,,,,,,,,,
10/18/2025 12:37,39.49591333,-101.9797133,7788.3,39.52987696,1,-11.5,41.16869165,,,,,,,,,,
10/18/2025 12:37,39.49526167,-101.9790983,7765.4,49.0522354,2,-11.45,50.37086755,,,,,,,,,,
10/18/2025 12:37,39.49442833,-101.9780217,7730.7,38.2489114,3,-11.56666667,39.95956708,,,,,,,,,,
10/18/2025 12:37,39.49415167,-101.977745,7720,39.612188,1,-10.7,41.03188319,,,,,,,,,,
10/18/2025 12:37,39.49349667,-101.977185,7697.4,47.4317368,2,-11.3,48.75920073,,,,,,,,,,
10/18/2025 12:37,39.49315167,-101.9768433,7686.9,49.62326824,1,-10.5,50.72197503,,,,,,,,,,
10/18/2025 12:37,39.49253667,-101.9760867,7664.6,43.53739572,2,-11.15,44.9424891,,,,,,,,,,
10/18/2025 12:37,39.49227333,-101.9757483,7653.4,39.44242148,1,-11.2,41.00176353,,,,,,,,,,
10/18/2025 12:37,39.49165667,-101.9751433,7629.2,48.229125,2,-12.1,49.72382224,,,,,,,,,,
10/18/2025 12:37,39.491055,-101.97438,7606.5,43.91293984,2,-11.35,45.35602259,,,,,,,,,,
10/18/2025 12:37,39.49079833,-101.9740283,7595.2,39.45271036,1,-11.3,41.03908326,,,,,,,,,,
10/18/2025 12:37,39.49052333,-101.9737367,7583.9,40.05460984,1,-11.3,41.6180462,,,,,,,,,,
10/18/2025 12:37,39.49020333,-101.9734617,7572.7,45.45627184,1,-11.2,46.81573079,,,,,,,,,,
10/18/2025 12:37,39.48986,-101.9731383,7561.4,49.00593544,1,-11.3,50.29186523,,,,,,,,,,
10/18/2025 12:37,39.48954,-101.9727667,7550.3,46.70637076,1,-11.1,48.00723976,,,,,,,,,,
10/18/2025 12:37,39.48926,-101.9724167,7538.6,40.1523542,1,-11.7,41.82226139,,,,,,,,,,
10/18/2025 12:37,39.488975,-101.9721317,7527.2,40.11634312,1,-11.4,41.70468781,,,,,,,,,,
10/18/2025 12:37,39.488655,-101.97186,7516,44.97783892,1,-11.2,46.35133217,,,,,,,,,,
10/18/2025 12:37,39.48801333,-101.9711717,7492.6,45.2453498,2,-11.7,46.73362471,,,,,,,,,,
10/18/2025 12:37,39.48774833,-101.9708183,7481,39.31381048,1,-11.6,40.98945833,,,,,,,,,,
10/18/2025 12:37,39.487485,-101.9705233,7469.4,38.74277764,1,-11.6,40.44209217,,,,,,,,,,
10/18/2025 12:37,39.48717833,-101.970255,7458.7,43.60941788,1,-10.7,44.90291002,,,,,,,,,,
10/18/2025 12:37,39.486835,-101.9699667,7447.9,47.43688124,1,-10.8,48.65077288,,,,,,,,,,
10/18/2025 12:38,39.48649,-101.9696267,7437.3,49.0779576,1,-10.6,50.20961982,,,,,,,,,,
10/18/2025 12:38,39.48566,-101.968635,7404,37.01939024,3,-11.1,38.64770697,,,,,,,,,,
10/18/2025 12:38,39.48537833,-101.968375,7394,39.70993236,1,-10,40.94970974,,,,,,,,,,
10/18/2025 12:38,39.48471833,-101.967785,7371.8,48.93391328,2,-11.1,50.17706517,,,,,,,,,,
10/18/2025 12:38,39.48439333,-101.9674167,7360.9,46.95844832,1,-10.9,48.20690686,,,,,,,,,,
10/18/2025 12:38,39.48411667,-101.96705,7349.5,41.08864228,1,-11.4,42.64078475,,,,,,,,,,
10/18/2025 12:38,39.48385833,-101.9667383,7338,37.54926756,1,-11.5,39.27082243,,,,,,,,,,
10/18/2025 12:38,39.48357167,-101.9664767,7326.8,40.35298736,1,-11.2,41.87843823,,,,,,,,,,
10/18/2025 12:38,39.48323833,-101.9662133,7315.6,46.26909336,1,-11.2,47.60534634,,,,,,,,,,
10/18/2025 12:38,39.48288,-101.9659017,7305.1,49.13969088,1,-10.5,50.24897233,,,,,,,,,,
10/18/2025 12:38,39.48255,-101.9655467,7294.4,46.23308228,1,-10.7,47.45511455,,,,,,,,,,
10/18/2025 12:38,39.48227167,-101.9652067,7282.5,39.42184372,1,-11.9,41.17877806,,,,,,,,,,
10/18/2025 12:38,39.48169167,-101.9646717,7259.6,43.51167352,2,-11.45,44.99297981,,,,,,,,,,
10/18/2025 12:38,39.48134333,-101.9643817,7248.4,48.29085828,1,-11.2,49.5726436,,,,,,,,,,
10/18/2025 12:38,39.481015,-101.9640433,7237.5,44.885239,1,-10.9,46.18976813,,,,,,,,,,
10/18/2025 12:38,39.48047,-101.9634383,7215.6,36.6798572,2,-10.95,38.2794256,,,,,,,,,,
10/18/2025 12:38,39.48019833,-101.9631867,7205.9,37.1171346,1,-9.7,38.36367658,,,,,,,,,,
10/18/2025 12:38,39.479905,-101.9629517,7196.2,39.72022124,1,-9.7,40.88747944,,,,,,,,,,
10/18/2025 12:38,39.47956833,-101.9626967,7186,46.41313768,1,-10.2,47.52072547,,,,,,,,,,
10/18/2025 12:38,39.47920667,-101.9623917,7175.7,49.03680208,1,-10.3,50.10686538,,,,,,,,,,
10/18/2025 12:38,39.478855,-101.9620533,7165.6,48.0747918,1,-10.1,49.12428734,,,,,,,,,,
10/18/2025 12:38,39.478525,-101.9617067,7155.6,46.25880448,1,-10,47.32733874,,,,,,,,,,
